Costal,Blue,Green,Red,NIR,SWIR1,SWIR2,Longitude,Latitude,Target,Prediction
11448.0,10421.0,10084.0,8815.0,21726.0,16195.0,10341.0,-75.26646726798226,1.1797099548656913,coca,coca
11302.0,10183.0,9351.0,8169.0,17406.0,12059.0,8443.0,-75.30489783759397,1.2213680865318353,coca,coca
10269.0,9239.0,8149.0,7242.0,12506.0,9204.0,6808.0,-75.43941494195931,1.6994373509036427,coca,coca
10036.0,8972.0,8341.0,7110.0,22223.0,11590.0,7407.0,-72.01732934512098,1.528579562850508,coca,coca
10120.0,9129.0,8199.0,7172.0,15668.0,9718.0,6826.0,-72.2854916407364,1.4070732394088308,coca,coca
9897.0,8827.0,8079.0,6934.0,19392.0,12458.0,7637.0,-71.78968582444963,2.2971788514034506,coca,coca
11042.0,9964.0,9364.0,8226.0,19919.0,14112.0,9236.0,-75.56815572403977,0.8884467564791113,coca,coca
9475.0,8408.0,8089.0,6728.0,21374.0,12389.0,7456.0,-72.00597061999152,0.9773927001482452,coca,coca
9505.0,8399.0,7604.0,6589.0,17245.0,11039.0,7153.0,-71.60168554784386,1.1487800215663773,coca,coca
10528.0,9528.0,8673.0,7766.0,15230.0,10578.0,7749.0,-71.52311626603526,2.2009184104391624,coca,coca
11275.0,10158.0,9365.0,8137.0,18792.0,13298.0,8544.0,-75.1728916802545,1.1035848973469986,coca,coca
12034.0,10906.0,9734.0,8636.0,17919.0,11350.0,7797.0,-75.22894600616712,0.5160997217936106,coca,coca
11610.0,10494.0,9696.0,8375.0,20490.0,11218.0,7828.0,-75.09658902814725,1.3459644478777295,coca,coca
9523.0,8484.0,7770.0,6648.0,18757.0,11409.0,7314.0,-72.01720256231118,1.193699471001877,coca,coca
11371.0,10418.0,9328.0,8863.0,10101.0,8199.0,6790.0,-72.744756130117,1.8665818270347094,coca,coca
11196.0,10286.0,9745.0,9148.0,19427.0,18252.0,11799.0,-75.61477233763671,0.701306765777596,coca,coca
11567.0,10559.0,9504.0,9158.0,11760.0,16725.0,14102.0,-75.19593384807779,0.8834642796080555,coca,coca
11395.0,10361.0,9389.0,8716.0,14456.0,11811.0,8316.0,-75.25575420880571,1.811971760786219,coca,coca
11215.0,10307.0,9828.0,9001.0,20491.0,16432.0,10652.0,-75.31682684241694,1.6812768326319212,coca,coca
9659.0,8627.0,8069.0,6721.0,20382.0,12321.0,7535.0,-72.2268831532357,1.532386672571184,coca,coca
11637.0,10496.0,9507.0,8230.0,20288.0,12040.0,7880.0,-75.2415986741173,1.8529572596945914,coca,coca
10963.0,9929.0,8923.0,7887.0,18169.0,10916.0,7449.0,-71.91731113164704,2.204637049155877,coca,coca
9640.0,8529.0,7688.0,6694.0,16909.0,10513.0,6938.0,-71.89710307684861,1.9287001922185796,coca,coca
9720.0,8626.0,7966.0,6660.0,18662.0,11114.0,7198.0,-72.37377485507804,1.6879309954810402,coca,coca
10385.0,9384.0,8448.0,7448.0,17406.0,10868.0,7357.0,-71.95799171962167,1.1642269954021986,coca,coca
11723.0,10761.0,9713.0,8786.0,18075.0,11486.0,8307.0,-71.60363882382185,1.2029701077039963,coca,coca
12003.0,10909.0,10143.0,8977.0,19108.0,13090.0,8705.0,-75.16972704119641,1.9973585063742085,coca,coca
11019.0,9886.0,8939.0,7663.0,21073.0,12356.0,7757.0,-74.6703757662577,1.2825689140925185,coca,coca
10198.0,9133.0,8570.0,7264.0,18520.0,10657.0,7000.0,-71.81473714209766,2.298319262614729,coca,coca
10307.0,9293.0,8501.0,7434.0,20145.0,11906.0,7553.0,-71.55328654429407,1.2156399388823296,coca,coca
9546.0,8441.0,7792.0,6263.0,18284.0,9554.0,6414.0,-72.08684399249945,1.4050700407507992,coca,coca
10386.0,9391.0,8747.0,7805.0,15133.0,12696.0,9114.0,-75.91679213374003,1.4031904573398997,coca,coca
10365.0,9330.0,8504.0,7462.0,17364.0,10854.0,7248.0,-71.48650936983485,1.424827265441225,coca,coca
11684.0,10525.0,9376.0,8197.0,18973.0,11447.0,7478.0,-75.97920683838973,0.30611605486749593,coca,coca
11231.0,10061.0,9100.0,7919.0,17744.0,10923.0,7348.0,-75.23586629233958,1.238202857759432,coca,coca
11204.0,10105.0,9416.0,8182.0,18702.0,13215.0,8542.0,-75.10400008252186,1.2213834663277796,coca,coca
11374.0,10301.0,9831.0,8368.0,23078.0,14583.0,9074.0,-74.28160145716268,1.8608334569748286,coca,coca
10591.0,9552.0,8729.0,7494.0,18991.0,10957.0,7313.0,-72.27598944237047,2.108284596960648,coca,coca
11056.0,9896.0,8811.0,7847.0,15099.0,11420.0,8401.0,-74.66983674892847,1.2801261225319207,coca,coca
9729.0,8654.0,8041.0,6765.0,19652.0,11882.0,7465.0,-72.14902237360282,2.0611592271335004,coca,coca
12087.0,10970.0,9817.0,8704.0,18455.0,11874.0,7962.0,-75.34042607323623,0.4426771045170782,coca,coca
9803.0,8700.0,7939.0,6816.0,17782.0,11418.0,7279.0,-72.40472263296171,1.813102606536772,coca,coca
10573.0,9498.0,8754.0,7466.0,18142.0,11021.0,7479.0,-75.84823760090565,1.2148731605402558,coca,coca
9263.0,8083.0,7045.0,5982.0,10555.0,6922.0,5344.0,-72.43026258450631,1.3067797212678454,coca,coca
11274.0,10123.0,9089.0,7882.0,18158.0,10997.0,7355.0,-75.93123038668836,0.3762729214306602,coca,coca
11273.0,10096.0,9226.0,8136.0,18436.0,11314.0,7619.0,-75.19285564340707,1.2466202717017054,coca,coca
9665.0,8591.0,7938.0,6796.0,20917.0,12538.0,7659.0,-71.62011370592988,2.1813641939135544,coca,coca
11196.0,10140.0,9615.0,8093.0,23037.0,14322.0,8606.0,-75.02363843655205,0.9593309254195499,coca,coca
9965.0,8978.0,8015.0,6999.0,16494.0,9847.0,6782.0,-72.01500110232024,1.5564941696762606,coca,coca
10395.0,9362.0,8475.0,7417.0,18894.0,11130.0,7349.0,-72.01964097170335,2.019179505568405,coca,coca
11249.0,10136.0,9182.0,7974.0,18638.0,11615.0,7735.0,-75.21064204931194,1.093404326769289,coca,coca
10001.0,8969.0,8092.0,7037.0,16826.0,10048.0,6847.0,-72.01175800941604,1.5643498897467454,coca,coca
9776.0,8687.0,7924.0,6788.0,20656.0,11982.0,7448.0,-72.1347805184777,2.039583019656917,coca,coca
9988.0,8999.0,8202.0,7116.0,18001.0,10711.0,7140.0,-71.94315703925788,1.5103155620105118,coca,coca
11293.0,10332.0,9611.0,8834.0,16898.0,14324.0,9781.0,-75.11830448785632,1.4757008951522357,coca,coca
10367.0,9343.0,8509.0,7451.0,17286.0,10419.0,7198.0,-71.95141444220862,1.1455186370770059,coca,coca
11341.0,10244.0,9627.0,8278.0,20063.0,14225.0,9156.0,-75.00988701129674,1.030714080962327,coca,coca
10047.0,9028.0,8104.0,7073.0,17551.0,9716.0,6753.0,-72.02989597179888,1.59405589181457,coca,coca
11300.0,10204.0,9715.0,8295.0,20432.0,14379.0,9141.0,-75.28088687680464,1.1077835409832753,coca,coca
9790.0,8671.0,7833.0,6698.0,19009.0,11927.0,7283.0,-71.54627900446015,2.1405572955276586,coca,coca
11926.0,10935.0,10155.0,9337.0,18228.0,15036.0,10109.0,-75.12359571643422,1.9755136992820437,coca,coca
10720.0,9830.0,9414.0,8665.0,19930.0,15970.0,10595.0,-75.31454337448197,1.7371882564811436,coca,coca
11371.0,10296.0,9670.0,8262.0,22046.0,13630.0,8545.0,-74.95728898272627,1.926120026610627,coca,coca
10025.0,9023.0,8164.0,7090.0,17569.0,10246.0,6962.0,-72.29106896542025,1.4744512800488134,coca,coca
11531.0,10557.0,10176.0,9216.0,21467.0,15420.0,10644.0,-75.19647411481213,0.9023277423480368,coca,coca
11448.0,10445.0,9667.0,8812.0,17820.0,15285.0,10526.0,-75.83416221879904,1.0220553782369022,coca,coca
9976.0,8903.0,8233.0,6926.0,20004.0,11951.0,7406.0,-72.37863751224916,2.202950908960189,coca,coca
10219.0,9208.0,8419.0,7390.0,17712.0,10543.0,7271.0,-72.42724300605127,1.8923083441434827,coca,coca
10286.0,9272.0,8389.0,7286.0,19551.0,10855.0,7182.0,-72.07897521928015,1.982965628515927,coca,coca
10573.0,9549.0,8895.0,7623.0,18263.0,10067.0,6831.0,-71.4500057488539,2.2000677604228756,coca,coca
11529.0,10563.0,10295.0,9504.0,20148.0,17971.0,12182.0,-75.29557842812882,1.0632700756827744,coca,coca
9827.0,8761.0,8044.0,6845.0,18701.0,11922.0,7599.0,-72.12800937490255,2.2737782156277824,coca,coca
10013.0,9050.0,8317.0,7547.0,16089.0,14543.0,10008.0,-72.47540369459043,1.4207100565411694,coca,coca
12560.0,11435.0,10256.0,9112.0,18536.0,11682.0,8106.0,-75.4248385964283,0.7785445547817236,coca,coca
12521.0,11469.0,10192.0,9137.0,17280.0,11143.0,7882.0,-75.32696672473301,0.7869671858877648,coca,coca
11843.0,10806.0,10006.0,8842.0,20439.0,14700.0,9559.0,-75.23055013990272,1.9347901300634347,coca,coca
9826.0,8693.0,7980.0,6809.0,18023.0,11545.0,7357.0,-72.09527808071233,2.2006602199869274,coca,coca
12772.0,11732.0,10311.0,9276.0,18584.0,11533.0,8048.0,-75.34071150437678,0.7092059342930725,coca,coca
9639.0,8691.0,8543.0,7724.0,17358.0,15053.0,8843.0,-71.85070064255139,1.569668293703175,coca,coca
9771.0,8685.0,7904.0,6854.0,17608.0,11627.0,7437.0,-72.09799444894621,1.9682261764129325,coca,coca
9716.0,8672.0,7814.0,6688.0,17242.0,11145.0,7280.0,-71.88107076231357,2.2072711927349378,coca,coca
11713.0,10614.0,9921.0,8588.0,23851.0,15709.0,9598.0,-75.10187916024182,1.9626229326310942,coca,coca
11229.0,10214.0,9576.0,8556.0,18008.0,13454.0,8935.0,-75.14942984425896,1.0586665784981095,coca,coca
9428.0,8309.0,7595.0,6512.0,17814.0,10403.0,6734.0,-71.58202919097539,1.035506525348352,coca,coca
10949.0,9916.0,8913.0,7631.0,18084.0,10509.0,6585.0,-74.26088600644496,1.7285202501468948,coca,coca
11121.0,10032.0,9330.0,7946.0,22049.0,12722.0,8034.0,-75.12381246504258,1.0362757408619518,coca,coca
11225.0,10183.0,9624.0,8488.0,20562.0,15817.0,10151.0,-75.30579946746745,0.7617272048375185,coca,coca
11131.0,10097.0,9407.0,8127.0,20397.0,12896.0,8344.0,-74.26641427039063,1.7301507742274536,coca,coca
9878.0,8833.0,8158.0,7107.0,17969.0,12598.0,8045.0,-72.04757373376883,1.9917188104835986,coca,coca
11449.0,10487.0,10227.0,9250.0,21644.0,16524.0,10719.0,-75.76713965069438,0.9230133315813738,coca,coca
9862.0,8791.0,8003.0,6848.0,18287.0,11898.0,7409.0,-71.79103883352165,2.294472030969637,coca,coca
10591.0,9556.0,8655.0,7642.0,18425.0,10809.0,7314.0,-71.839222415988,1.4039328513844853,coca,coca
11199.0,10146.0,9342.0,8634.0,16180.0,16051.0,11974.0,-74.53958240862049,1.3200030676452983,coca,coca
10647.0,9707.0,9024.0,8389.0,17727.0,14823.0,9783.0,-75.33436900675804,1.7435630196008174,coca,coca
9769.0,8759.0,8133.0,6942.0,19403.0,12161.0,7625.0,-72.4222546686157,1.4859960720099163,coca,coca
11728.0,10647.0,9432.0,8309.0,17071.0,10962.0,7537.0,-76.03434140244931,0.38603071914316034,coca,coca
10436.0,9422.0,8483.0,7416.0,17713.0,10252.0,6982.0,-71.99739358792921,1.2084496218555905,coca,coca
9790.0,8712.0,7964.0,6880.0,18096.0,11896.0,7663.0,-72.16038360699284,2.1113296772917653,coca,coca
10103.0,9145.0,8386.0,7327.0,19296.0,11572.0,7638.0,-72.23711861569721,1.4243664859542728,coca,coca
12060.0,10895.0,9725.0,8613.0,17839.0,11198.0,7688.0,-75.24984214646234,0.5482617946152563,coca,coca
9734.0,8665.0,7947.0,6748.0,19575.0,11518.0,7326.0,-72.16062918569645,2.0493880633886166,coca,coca
11031.0,9901.0,8777.0,7662.0,16630.0,10382.0,7062.0,-74.50900797976294,1.14263197127631,coca,coca
10303.0,9260.0,8288.0,7217.0,16950.0,10267.0,6957.0,-71.89871675785061,1.9300582389530139,coca,coca
10423.0,9404.0,8542.0,7419.0,18102.0,11037.0,7412.0,-72.13528709091433,2.057745974705724,coca,coca
11797.0,10698.0,9723.0,8457.0,18643.0,11603.0,7825.0,-75.07571443461357,2.0049652113509002,coca,coca
9578.0,8523.0,7734.0,6666.0,17635.0,10811.0,7092.0,-72.16798105048841,1.4616916168346472,coca,coca
12043.0,11001.0,9791.0,8700.0,18208.0,11681.0,7921.0,-75.27235089835534,0.45543649533354363,coca,coca
12296.0,11196.0,9997.0,8902.0,17601.0,11268.0,7827.0,-75.3525817270097,0.7967359795479475,coca,coca
11841.0,10797.0,9872.0,8733.0,19218.0,14754.0,9536.0,-75.22110706601866,1.9214920939346165,coca,coca
12341.0,11267.0,10317.0,9098.0,19936.0,13955.0,9283.0,-76.19621567745757,0.4222358691680808,coca,coca
9781.0,8708.0,7898.0,6783.0,18164.0,11304.0,7197.0,-71.86043168664564,2.221590816500367,coca,coca
9599.0,8528.0,7688.0,6676.0,15629.0,10739.0,7064.0,-72.19221964571558,1.4648398028692418,coca,coca
11097.0,10009.0,9155.0,7971.0,19650.0,12521.0,8265.0,-75.27614956061585,0.8863090141928774,coca,coca
12195.0,11039.0,10257.0,8989.0,21473.0,13420.0,8811.0,-76.020185528944,0.35346732238981815,coca,coca
10920.0,9904.0,8968.0,8053.0,15943.0,10282.0,7447.0,-71.97142222884679,1.0651775281037752,coca,coca
11458.0,10353.0,9626.0,8649.0,18798.0,14586.0,9773.0,-75.11074583635012,1.319636351959884,coca,coca
9537.0,8510.0,7770.0,6723.0,18217.0,11551.0,7313.0,-71.96821477175074,1.1730467621966405,coca,coca
10125.0,9064.0,8221.0,7073.0,19089.0,10610.0,6984.0,-72.44586671250707,1.871864554499432,coca,coca
11087.0,9978.0,9057.0,7820.0,17482.0,11005.0,7382.0,-75.37065596078493,0.8967501100289627,coca,coca
10432.0,9390.0,8408.0,7379.0,17276.0,10320.0,7090.0,-72.1486068537618,2.0675288219110017,coca,coca
9836.0,8787.0,7987.0,6854.0,18263.0,12039.0,7605.0,-71.97269594928603,2.2607201953939273,coca,coca
11247.0,10045.0,9225.0,7910.0,19265.0,12003.0,7740.0,-75.23734940075234,1.2377956008565978,coca,coca
11198.0,10015.0,9111.0,7732.0,20396.0,12208.0,7892.0,-75.00772960193744,0.9243179901326557,coca,coca
9602.0,8575.0,7850.0,6707.0,19126.0,11394.0,7203.0,-71.97114536791106,1.524855470588293,coca,coca
10969.0,9879.0,9062.0,7766.0,19444.0,11843.0,7679.0,-74.2689607808797,1.770589568728501,coca,coca
10603.0,9595.0,8721.0,7549.0,19266.0,11286.0,7374.0,-72.38900210253209,2.209747536098894,coca,coca
10968.0,9856.0,8927.0,7883.0,18942.0,10955.0,7391.0,-71.85549013253006,2.2015258557953707,coca,coca
10006.0,9020.0,8346.0,7158.0,19173.0,10858.0,6893.0,-72.509205128114,1.431322231906677,coca,coca
10210.0,9171.0,8626.0,7007.0,27099.0,14069.0,8003.0,-72.35983993798187,1.8259158200717887,coca,coca
12054.0,10991.0,10069.0,8976.0,18263.0,14034.0,9180.0,-75.55388809010306,1.027408751211157,coca,coca
10595.0,9602.0,8566.0,7665.0,12636.0,9292.0,6917.0,-72.24611088090901,2.1652984408038876,coca,coca
11268.0,10161.0,9397.0,8037.0,19518.0,12424.0,8070.0,-75.2084860811097,1.111046556887584,coca,coca
11231.0,10249.0,9603.0,8953.0,17179.0,17205.0,11535.0,-75.65347099436214,0.7714586971435745,coca,coca
11519.0,10388.0,9309.0,8119.0,19063.0,11704.0,7686.0,-75.9742243577769,0.35252246164290757,coca,coca
11956.0,11022.0,9981.0,9468.0,14857.0,14162.0,10971.0,-71.7836032510817,2.3066495913478193,coca,coca
11014.0,9951.0,9218.0,7987.0,19078.0,12662.0,8255.0,-75.30370111129525,1.3623678943191277,coca,coca
11988.0,10938.0,10156.0,8980.0,21943.0,15678.0,9722.0,-75.07569010953587,1.3771782185635837,coca,coca
9855.0,8745.0,8053.0,6781.0,23559.0,13233.0,7711.0,-72.27598944237047,2.108284596960648,coca,coca
11205.0,10100.0,9532.0,7952.0,23996.0,12886.0,7982.0,-75.28789489917595,1.0777915096029203,coca,coca
10502.0,9584.0,8644.0,8176.0,12776.0,10140.0,7110.0,-75.92718321350478,1.4274750263540654,coca,coca
10983.0,9846.0,8844.0,7684.0,15647.0,10313.0,7115.0,-75.4414200622434,0.7773214916234499,coca,coca
11283.0,10218.0,9450.0,8429.0,17870.0,13651.0,8850.0,-75.35192583937376,0.9879469139323028,coca,coca
11312.0,10345.0,9668.0,8702.0,17484.0,16133.0,10367.0,-75.12016858820635,0.9340870036646706,coca,coca
9665.0,8592.0,7838.0,6594.0,18897.0,11281.0,7182.0,-72.1619081642087,2.0877483888482136,coca,coca
11358.0,10262.0,9653.0,8280.0,21292.0,13963.0,8807.0,-75.06948251612377,1.1935642424832595,coca,coca
9439.0,8377.0,7723.0,6511.0,18034.0,10735.0,6924.0,-71.92601032070861,1.1056505511269692,coca,coca
9702.0,8612.0,7860.0,6715.0,18537.0,11593.0,7410.0,-72.11463482171646,2.0047142334621926,coca,coca
9822.0,8731.0,7796.0,6732.0,16300.0,11381.0,7347.0,-72.32931733600215,2.0458844669841394,coca,coca
10020.0,9043.0,8183.0,7198.0,17206.0,10293.0,7070.0,-71.90232087959471,1.5358686060120694,coca,coca
11372.0,10281.0,9454.0,8502.0,16175.0,14650.0,11303.0,-75.31824101560656,1.1784831171566397,coca,coca
11131.0,10075.0,9436.0,7899.0,22779.0,13455.0,8643.0,-75.28977566138269,1.0036950299067033,coca,coca
10893.0,9787.0,8797.0,7574.0,17908.0,10563.0,7026.0,-75.354861098308,0.6351088977762048,coca,coca
10479.0,9418.0,8520.0,7455.0,17911.0,10947.0,7311.0,-72.15211343444372,2.139642218997776,coca,coca
9639.0,8560.0,8005.0,6613.0,22133.0,12415.0,7513.0,-72.121725622353,2.032511694845324,coca,coca
11451.0,10384.0,9334.0,8795.0,12144.0,13758.0,10319.0,-75.26606118386718,1.16274653594002,coca,coca
11395.0,10301.0,9546.0,8179.0,20318.0,12354.0,8051.0,-74.96349431752715,1.8786223101004254,coca,coca
11502.0,10402.0,9592.0,8259.0,21125.0,13323.0,8595.0,-74.37285992715711,1.9800130781395933,coca,coca
10335.0,9286.0,8380.0,7454.0,14913.0,9703.0,6945.0,-72.01717906114933,0.7634097612259608,coca,coca
10145.0,9158.0,8419.0,7384.0,18996.0,10820.0,7266.0,-72.23260967674409,1.3641769473329695,coca,coca
11224.0,10244.0,9208.0,8175.0,18527.0,10568.0,7430.0,-72.02653260952845,2.285768626716478,coca,coca
10871.0,9800.0,8690.0,7652.0,17111.0,10622.0,7014.0,-74.81319763781845,0.6820730068017647,coca,coca
10067.0,9066.0,8152.0,7086.0,17835.0,10482.0,7002.0,-72.37964741166788,1.6273409915043944,coca,coca
11243.0,10188.0,9630.0,8245.0,21403.0,14520.0,9345.0,-75.28574063988023,1.1085973189170337,coca,coca
12110.0,11022.0,9890.0,8718.0,19449.0,12260.0,8079.0,-75.56274118481528,0.727775420405533,coca,coca
10218.0,9184.0,8252.0,7247.0,17471.0,10449.0,7130.0,-72.42847515723294,1.8790242304068825,coca,coca
11426.0,10392.0,9778.0,8724.0,21745.0,15916.0,10119.0,-75.16387444563647,1.3660456731084611,coca,coca
10292.0,9205.0,8492.0,7107.0,20086.0,11692.0,7475.0,-72.3995444424547,2.191871247187958,coca,coca
11118.0,10007.0,8947.0,7866.0,16907.0,11220.0,7512.0,-74.4851453652275,1.1370639171501804,coca,coca
11673.0,10608.0,9844.0,8682.0,20706.0,14616.0,9367.0,-74.29839132672765,2.0251704344723893,coca,coca
11326.0,10196.0,9483.0,8240.0,20255.0,14282.0,9132.0,-75.22615726629203,1.2243614918590586,coca,coca
11339.0,10308.0,9593.0,8748.0,17790.0,15956.0,10705.0,-75.33709195138883,0.9491362734547775,coca,coca
11115.0,10140.0,9047.0,8013.0,17584.0,10750.0,7498.0,-72.06765959861104,2.2685060019847714,coca,coca
10415.0,9356.0,8546.0,7357.0,18973.0,10999.0,7281.0,-72.13933515625419,2.054093757681351,coca,coca
10337.0,9289.0,8293.0,7393.0,16027.0,10039.0,7015.0,-72.00017878104197,0.9802334597860037,coca,coca
9690.0,8586.0,7742.0,6603.0,17428.0,10993.0,6772.0,-71.4408096509952,2.217111762042443,coca,coca
10196.0,9137.0,8193.0,7235.0,15926.0,9697.0,6845.0,-72.12890714208343,1.3664942653970464,coca,coca
10559.0,9484.0,8898.0,7923.0,17450.0,11548.0,7570.0,-71.53992040246794,2.212742725911444,coca,coca
9693.0,8656.0,7852.0,6750.0,17675.0,10875.0,7079.0,-72.08595035552997,1.9997839507553172,coca,coca
11284.0,10134.0,9512.0,8158.0,20473.0,12920.0,8390.0,-75.25851725597356,1.2311439327796552,coca,coca
11114.0,10045.0,9419.0,7966.0,20272.0,12187.0,7991.0,-75.28518373864443,0.9061216464614591,coca,coca
11583.0,10390.0,9408.0,8095.0,18645.0,10490.0,7027.0,-75.0947016905581,1.3561426794685025,coca,coca
10693.0,9647.0,8639.0,7599.0,17438.0,10829.0,7315.0,-72.0968929516117,2.2016121145215664,coca,coca
11274.0,10189.0,9404.0,8099.0,20101.0,13154.0,8449.0,-74.33526458106034,1.8924725043861526,coca,coca
12631.0,11698.0,9394.0,8907.0,19537.0,12168.0,8721.0,-71.7556740166489,1.1436762494306287,coca,coca
12679.0,11586.0,10261.0,9175.0,18321.0,11314.0,7832.0,-75.3552808173236,0.8294410862750706,coca,coca
9716.0,8699.0,7820.0,6797.0,20821.0,13512.0,8031.0,-71.90984983559241,1.5438746938966639,coca,coca
11190.0,10056.0,9307.0,7984.0,19389.0,13476.0,8672.0,-75.05923178596939,1.0094071975541403,coca,coca
11139.0,10089.0,9538.0,8043.0,22980.0,14054.0,8864.0,-75.06624576008792,1.1582799724053705,coca,coca
9864.0,8784.0,7877.0,6843.0,16790.0,10741.0,7176.0,-72.23743964588434,2.0393570562349876,coca,coca
11170.0,10147.0,9446.0,8126.0,21683.0,13491.0,8594.0,-75.11586084466377,1.113901560936406,coca,coca
10222.0,9171.0,8364.0,7319.0,17796.0,10871.0,7242.0,-71.88611308201672,1.2680822450358473,coca,coca
9796.0,8732.0,7939.0,6792.0,19334.0,11785.0,7393.0,-71.7002731726285,2.228013600442008,coca,coca
11623.0,10508.0,9326.0,8184.0,16358.0,10770.0,7399.0,-75.24928460089593,1.8410139725284627,coca,coca
12154.0,11157.0,10454.0,9455.0,21051.0,16032.0,10234.0,-76.14648371357872,0.4260425170357056,coca,coca
11171.0,10069.0,9281.0,7874.0,23479.0,13120.0,7956.0,-75.24355293414476,1.2519086490325118,coca,coca
11853.0,10781.0,9851.0,8978.0,15557.0,13924.0,9726.0,-75.09068495211878,1.9774157445734326,coca,coca
9948.0,8901.0,8252.0,6836.0,19760.0,10736.0,6978.0,-72.40684945586194,1.9245431041642331,coca,coca
11286.0,10260.0,9523.0,8417.0,18815.0,13160.0,8680.0,-75.30334025394191,1.675443602744265,coca,coca
11910.0,10797.0,9668.0,8495.0,18533.0,11823.0,7824.0,-75.85725413033104,0.5586537263963712,coca,coca
12092.0,10937.0,9764.0,8678.0,17538.0,11562.0,7849.0,-75.33570783372183,0.4395560536178972,coca,coca
11706.0,10543.0,9357.0,8232.0,16340.0,11535.0,7579.0,-76.05495774447597,0.3407088803521593,coca,coca
9497.0,8441.0,7608.0,6547.0,17438.0,10664.0,6965.0,-71.94521270500054,1.1535073792146402,coca,coca
10919.0,9889.0,9012.0,8109.0,17706.0,12036.0,8259.0,-75.38924170233535,1.6662003600284494,coca,coca
10900.0,9977.0,9045.0,8570.0,14869.0,15893.0,11318.0,-71.43958816376525,2.221172147285933,coca,coca
10427.0,9378.0,8394.0,7409.0,16500.0,10000.0,6988.0,-71.55188054790864,1.2621015838928413,coca,coca
9921.0,8846.0,7930.0,7052.0,15697.0,11103.0,7621.0,-72.06513191064177,2.252508428482295,coca,coca
12629.0,11560.0,10318.0,9224.0,18133.0,11506.0,8106.0,-75.47323951190812,0.8165367054355003,coca,coca
10592.0,9580.0,8509.0,7501.0,17653.0,10996.0,7334.0,-72.05416512526786,2.211963390129715,coca,coca
11318.0,10257.0,9458.0,8093.0,19589.0,10071.0,7100.0,-75.2559639079966,1.3166400125712607,coca,coca
10443.0,9414.0,8474.0,7547.0,16100.0,10166.0,7167.0,-72.02204399241708,1.1991257474691337,coca,coca
11136.0,10133.0,9054.0,8075.0,15502.0,9962.0,7263.0,-71.97406049460314,2.252320961254161,coca,coca
10056.0,8953.0,7983.0,6983.0,16528.0,9420.0,6536.0,-72.69220388576484,1.7553230489076181,coca,coca
11516.0,10494.0,9897.0,9032.0,18805.0,17392.0,10841.0,-75.4666686675869,1.0772264026215614,coca,coca
10330.0,9324.0,8439.0,7473.0,16050.0,9839.0,7018.0,-72.02991420458828,1.1415359097104596,coca,coca
11308.0,10172.0,9348.0,8059.0,19803.0,12096.0,7993.0,-75.1729084538911,1.3634665781511948,coca,coca
11303.0,10162.0,9591.0,8096.0,20633.0,13980.0,9370.0,-75.30274068340394,1.2224539893807949,coca,coca
14370.0,13353.0,12064.0,10930.0,21088.0,12341.0,8878.0,-75.305270994706,0.9019130685400745,coca,coca
11509.0,10426.0,9705.0,8518.0,20118.0,14631.0,9429.0,-74.59800774862576,1.0201035015345983,coca,coca
12114.0,11047.0,9807.0,8614.0,17675.0,10939.0,7556.0,-75.26859932652707,0.8785742238172815,coca,coca
10433.0,9385.0,8553.0,7442.0,19566.0,11557.0,7528.0,-72.36666708767771,2.029678917222362,coca,coca
9777.0,8713.0,8151.0,6918.0,19825.0,12378.0,7605.0,-71.57410253764664,2.162565360667283,coca,coca
9559.0,8489.0,7772.0,6728.0,16775.0,11052.0,7217.0,-72.02876344028562,1.2110593549424487,coca,coca
11921.0,10847.0,9877.0,9042.0,15403.0,13976.0,11341.0,-76.18677498058257,0.377598495773117,coca,coca
11972.0,10854.0,9752.0,8620.0,18397.0,12026.0,8021.0,-75.25792814302613,0.4899069194498404,coca,coca
13165.0,12201.0,10905.0,9836.0,17762.0,11144.0,8212.0,-75.30431972841751,0.8058322555650176,coca,coca
11272.0,10179.0,9209.0,8052.0,16410.0,10519.0,7489.0,-75.1180306841337,1.3954971506268108,coca,coca
11379.0,10383.0,9680.0,8923.0,17956.0,14369.0,9356.0,-75.07799293361222,1.6704444552620963,coca,coca
11613.0,10580.0,9447.0,8348.0,17143.0,11302.0,7640.0,-74.8655121732021,0.25024798682896154,coca,coca
10472.0,9448.0,8595.0,7482.0,18259.0,10932.0,7283.0,-72.1613370231905,2.0298714568580416,coca,coca
10604.0,9543.0,8608.0,7484.0,18559.0,11251.0,7478.0,-75.32532732429394,1.708280982878776,coca,coca
10303.0,9288.0,8467.0,7431.0,18660.0,11604.0,7485.0,-72.24993547966766,1.8083993876172786,coca,coca
11259.0,10152.0,9545.0,8246.0,18946.0,13230.0,8500.0,-75.1514546304276,1.107657335270128,coca,coca
10984.0,9839.0,8743.0,7616.0,17302.0,11180.0,7295.0,-74.46585839803967,1.1768214333121239,coca,coca
9674.0,8577.0,7788.0,6725.0,17937.0,11440.0,7286.0,-72.35184431207958,1.7649007425001255,coca,coca
10208.0,9120.0,8299.0,7171.0,17909.0,10227.0,6851.0,-71.67672152044518,1.4104798594694345,coca,coca
11197.0,10168.0,9521.0,8406.0,17889.0,12793.0,8422.0,-75.31497766348271,0.9010979922313924,coca,coca
10899.0,9803.0,8860.0,7524.0,18113.0,10292.0,6719.0,-75.34057669530407,0.7092059442798326,coca,coca
